PC1,PC2,Class
0.15847511298648023,-0.3672458858888078,0
-0.134443943752549,0.7937672959333707,0
0.66834478484292,0.8285365876655584,0
0.28502585214133735,-0.21086891284990217,0
0.10611687251764479,-0.6747090693282374,0
0.47283724655520837,-0.5904481727942503,0
-0.029983721399300906,0.17245432136044994,0
0.2066281864620062,-0.43420198138513694,0
0.6288823420767606,-0.639871971288603,0
0.2372234443837735,-0.1463330910752166,0
-0.1843374555741635,-0.5933237008077645,0
-0.3580510116704401,4.184158253131645,1
0.4820471698716925,1.9958082173173053,0
0.8848048533318691,-0.39561722734637034,0
0.5851134770082168,-0.7122776267199658,0
0.3738012843741827,-0.0949894300959239,0
0.19036480499644276,-0.17235821337550086,0
-0.3903093455282709,-0.27184742904195175,0
0.28200627588296784,-0.37089635469050936,0
0.4533412125469926,-0.8836857310136277,0
0.40818368557332974,-0.8707011355036537,0
0.5234104437312342,0.4450490515608962,0
0.3779120968497833,-0.9529133831308806,0
0.38272482409106356,0.055620183525778286,0
0.539382969399898,-0.34852638685200393,0
0.7285736735794668,0.14690582946407418,0
0.1053759417061776,0.20623713663476334,0
0.3391893192536463,-0.10611452779152261,0
0.2699738393155001,-0.01832872503185889,0
0.5322176011357526,6.0405768293140945,0
0.1296196218249627,0.9909107097981772,0
0.10536070474921007,0.43356815462572423,0
0.1528412122846271,0.9776210461835908,0
0.4636899617956063,-0.7202716388371239,0
-13.840513539277085,-0.6263469789239624,1
0.5525629795634218,-0.2038353471695588,0
0.6728789436926299,3.584635626450533,0
0.5358439829701632,-0.27247401871833665,0
-0.14341783311388598,-0.2187132431776205,0
0.22610905742542284,-0.8324843648324997,0
0.5699505835705527,-0.36489233496674334,0
-0.03357353273763376,0.6521523796997594,0
0.6026528316889251,-0.8406663632413712,0
0.5822268057717785,0.218238263329459,0
-0.32662544030925483,1.5669469445105728,0
0.296626544614407,0.13396721474179876,0
0.8554259075433124,-0.5642368900451504,0
0.18411464182198747,-0.8747065113774751,0
0.11789893952410074,-0.7018033008351314,0
0.45733479232352864,-0.4523363532369741,0
0.18429910376001998,-0.17427415975097496,0
0.7727313698506552,-0.4638940860346198,0
-0.7478043461968908,-0.9156610561992775,1
-0.009801028541236913,-0.24087287744680538,0
0.8093566385337754,-0.18687283258934068,0
0.13995809336439236,-1.0557964896726297,0
0.5370052995155872,-0.3546594282340931,0
0.43911644705931135,-0.8815538029916957,0
-0.17781424643895327,0.22773813307793767,0
0.14586673576164355,0.008505862719176228,0
0.7339974354741228,-0.04176756949624519,0
0.4798362167153087,-0.6240883740446502,0
0.34372719435873567,-0.31447709309107424,0
0.3528941681732212,-0.4658083463988729,0
0.41124753896562366,0.31406028388689233,0
0.41884464304610713,0.09193742575243373,0
0.2192635711867566,-0.39630218934974726,0
0.1969599612401815,-0.3346999901009797,0
0.4408764859893241,-0.8005820678684239,0
0.15476976722512328,-0.8623412258946774,0
0.18409888908348063,-0.5908621085686817,0
0.09996734781811731,0.5805894393447022,0
0.30570844244908013,-0.21319125248754664,0
0.24632832854307243,0.5790898598451261,0
-0.9644946479178383,1.9283351935877795,0
0.6347512839570769,-0.057653696629646804,0
0.6087553278140513,-0.5431376773983335,0
0.08465443156095566,0.05049626925420614,0
0.5983015212559526,-0.3262762158058936,0
0.291900990491638,-0.6325150725943438,0
0.06466792999078584,-1.1729636394934888,0
-0.21400394178193263,-0.21440624152236887,0
0.6836313694135145,-0.3622856248342161,0
-0.0035357002203842314,-0.45769361682984544,0
0.25708401378221224,0.10510150849795523,0
0.5395857103049395,-0.5526332747642112,0
0.08830338904728051,-0.209428459176021,0
0.6286905306576748,-0.7648509960935694,0
0.37826347506056285,-0.8918392536530058,0
0.5944363037986212,-0.35892267173245385,0
-0.0805380795262057,0.06732084981695696,0
0.19657877116129338,-0.2552510060756128,0
0.10871879046371893,0.11957833918467416,0
0.4014082714498221,-0.6864515171860406,0
0.2425907167847723,0.40114694868082756,0
0.6299433066750515,-0.5296682499619833,0
0.16334055005743897,2.7964919254238505,0
0.40096488501817845,-0.9299449642268922,0
0.4597888893536137,-0.0038467211492585083,0
0.14671977973085404,-0.23345580424721388,0
0.24034328487722012,-1.0498332052720452,0
0.08577960171038755,-0.06467101113125782,0
0.0918313294332051,-0.162390768936707,0
-0.17608493169666367,-0.19630473993594763,0
-0.22736344984261506,0.052393804523045866,0
0.7781927928812611,-0.4122974212769815,0
0.26762625077082,0.18948258385143704,0
0.39128815099063197,-0.5419394262935354,0
0.2040957187284393,-0.672456365178394,0
0.20969433777768895,-0.18204043013888666,0
0.24261874348769116,-1.14195115262205,0
1.2627995517975588,-0.11348640696770637,0
0.3592994781069169,-0.7321821927521684,0
-24.86365040075633,0.46642403510567987,1
0.4459115180426638,1.442218743026778,0
0.3892496921011686,-0.37626255962581995,0
0.3252828949639449,-0.7343524565108803,0
0.05868900076204625,1.9315883979060025,0
0.7466510730039901,-0.5848907982757735,0
-6.163118907212044,1.2229716596223439,1
-0.18139483802540662,0.11284335770997253,0
0.3526493902593748,-0.27746849885392366,0
0.10978744003468248,-0.16539693799635322,0
0.48735341116157654,0.5026392701486193,0
0.3350507058484815,0.49414070616896083,0
0.3012078121516732,-0.20494946238438824,0
0.12550121300428424,-0.6823457221816485,0
0.34668282207880513,0.16099521354289348,0
-4.789175015716742,-0.9148059705480659,1
0.20971201468473444,0.00743082214992946,0
0.1293231548037691,0.29733974728037144,0
0.43111577061707645,-0.7002664738102526,0
-0.16015180382909924,-0.1495354308919729,0
0.40998810702319904,-0.9384266061900279,0
0.06878838606821178,-0.5231290711484509,0
0.34985232933667043,0.8640584541201097,0
0.3339622029811831,-0.8212732863408981,0
0.5655590355794256,-0.06619319476368313,0
0.3387368470331231,-0.21597554156519125,0
0.2975929936805603,-0.8024208516317088,0
0.4222263382299795,-0.9086709560554188,0
0.8316250906504111,-0.27406096756977266,0
0.4685215998771487,-0.5858455362531981,0
0.39226177625557945,-0.688292252933172,0
0.09992196619286074,-0.5059232783165114,0
0.3537587138718252,4.133308313662611,0
0.37250553306437406,0.07553245536209036,0
0.08859383579126273,-0.08545727638710093,0
0.4759847787138853,-0.8729776571305167,0
0.03804740030891914,-1.0518292693886409,0
0.5923416498372032,-1.0092615487844965,0
0.794928546351683,-0.1315957990382913,0
0.35114787525177416,-0.7086552555854725,0
0.1378763808146311,-0.27628040991685965,0
0.3953554835145626,-0.3261100247642928,0
0.43678049123735985,-0.9922006949723448,0
0.5329767383529136,-0.4007274555213825,0
0.2712864484209432,0.015258544214480335,0
0.16407487023756717,0.15809340737274005,0
0.13690226669872005,0.39026102428284454,0
0.6725064397155094,0.8330266178690955,0
0.4217168847359374,0.16720116637432342,0
-0.04665292047386572,-0.888394925295245,0
0.419733250053759,1.0560168556097642,0
0.3337169526129357,-1.809638846833169,0
0.4713237528759944,-0.12614498019527964,0
-0.2101832491650916,0.33138683549470016,0
0.49126384894751546,-1.062253671796377,0
-0.1071112561003575,0.16021455648882474,0
0.27690547806253474,-0.9962346463005979,0
0.5473684032160949,-0.49372770750736716,0
0.01145951715310228,-0.02278901981110017,0
0.05739929862386044,2.8647828134373636,0
0.5885379232572027,-0.7893974501051514,0
0.1899107493346846,-0.8317875393785573,0
0.4518674686966602,-0.035100323199527536,0
0.7075886097884104,0.14388275320162908,0
-0.15901514830869748,-0.22129175678761162,0
0.6646730576198367,-0.81075861449162,0
0.30824202332829576,-0.9192711114893758,0
0.48274573447302593,-0.14771694901473645,0
0.24040912770856238,-0.959875978028517,0
0.4547270480831431,-0.1670534031265069,0
0.780368241819319,0.29027323698100627,0
-0.13936495795726012,0.005799000933685731,0
0.06042503710559332,-0.06030684435482069,0
0.2954715858766051,-0.7329750016313987,0
0.42521727163047807,0.24229802738468698,0
0.37182773941549097,-0.47122116556967425,0
0.15932229902010206,-0.19285633321423254,0
0.08640222367890905,0.10967602475191371,0
0.32440663562118033,-0.07233951964003896,0
0.6387482695085352,-0.41844780652987945,0
0.013060582327033965,0.0599578431957157,0
0.1205435886084217,0.7589515303651765,0
0.6367854734101295,0.2140187241111905,0
0.08782447382943868,0.40821296033899973,0
0.5068819427260055,-0.7427585844223178,0
0.36839749694813656,-0.7889712560602867,0
0.8219525579453852,0.04963953351609502,0
0.27600697554306153,-0.4943902982016887,0
-0.13624836120292402,0.38203371517292145,0
-0.2893251969664322,-0.8045738544024099,0
-0.09253634606953642,0.029982466955437548,0
0.24345731901143355,-0.6116954273756274,0
-0.11039828202849572,-0.2478095484730365,0
0.39909687568274416,-0.8319735003041246,0
0.31537424063885683,-0.6491234888147261,0
-0.07324813810027615,-0.24450753075174134,0
0.32119384047253235,-0.7679351519986791,0
0.5765565636073486,3.215752141324511,0
0.3435271290875025,0.0010597214113541708,0
-0.0687711322762519,-0.7156157951994618,0
-0.30020450446782454,-0.9110092690452526,0
0.33733723985791025,0.2809447283398972,0
-0.5695722310532861,-0.8842841663821676,1
0.6192879268921945,1.237378017373349,0
0.34630300698289945,4.021413664952958,0
0.11448337103018813,0.19872963409225866,0
0.37899125011150814,-1.6554434116847208,0
0.22239037867980121,-0.15241217326422668,0
0.4123191792370159,-0.4615527585081624,0
0.43173449333273195,-0.6909081103120617,0
-0.17145141033649758,-0.16160885274881506,0
0.43617856626960483,-0.5013248978148848,0
0.19229666572914364,-0.4510770682961069,0
0.17060217221485885,0.3379660158932401,0
0.15271319320038604,0.20527461076015469,0
0.3120970968390623,-0.3835825905623628,0
0.6917821202437847,0.7926072384953337,0
-0.09492160869928325,0.10402186174037754,0
0.20250282771519854,-1.0318967735591338,0
0.4369166903607759,-0.8019611272646013,0
0.31520046633920373,1.5245348661758455,0
0.44008160217165126,-0.3710426364310218,0
0.33663923195829903,-0.15558606815458786,0
0.273088489499475,-0.31499825620527844,0
0.10071650866127525,-0.2722286235034694,0
0.5829670280765368,-0.3515272684717675,0
0.07539223850402617,1.4079310612820033,0
0.003732795735958394,0.3915661387633275,0
0.20600163222001902,0.6742329351706845,0
0.21402836276258072,-0.33272443255673023,0
0.5811970378581763,-0.1288628131865109,0
0.3702143754559834,-0.023610301792125116,0
0.5486658470983515,-0.26012465055562317,0
0.299344961691358,-0.6710651343962939,0
0.013875783039201702,-0.13363559767961428,0
0.10227843040223966,-0.33471333763822975,0
0.3113114872315817,-0.23079827956694138,0
0.6356111306835679,0.778728579762108,0
-0.003871526973619705,0.03875700503694786,0
0.41012628758461384,0.6584337389559196,0
0.12409432007674515,0.13182203109548557,0
0.16746488590449018,8.51822794198855,0
0.5686326305699204,0.32884165182416497,0
0.28986197431889055,-0.2630488091595329,0
-25.78337595730303,0.9428832137149715,1
0.3316491433325546,0.05217604054538561,0
0.6300964653913176,-0.41715520875324397,0
0.5833719872882882,-0.22828801263599274,0
0.20987252404527806,0.5840929366878743,0
0.2827787210145708,-0.7818568846426888,0
-0.07250061570186549,0.36454448017641644,0
0.5292525419728527,-0.8270361445207872,0
-0.1566639861602271,3.9427868078144583,0
0.07859578455756037,-0.06775679246934499,0
0.11485690516590617,0.4065971954307004,0
0.43621009150436557,-0.6483352832199364,0
0.6290291215070801,-0.8714682439428301,0
-0.05632875692367029,-0.3389991641959386,0
-11.089323527101985,-1.4365340697983207,1
0.6432791552932068,-0.34558477571110435,0
0.35321981620781584,-0.7581968331071602,0
0.32538190318834936,-0.14650232652899733,0
0.8706040247666711,-0.15409981128733682,0
0.16861540194561378,-0.5857852627939438,0
0.19309534768118064,-1.0100748164934237,0
0.7124619299924246,-0.021570234620725853,0
0.32974988091322766,-0.90935829990719,0
0.12338887427314842,-0.24285310381110875,0
0.3936975287021495,-1.1406697099633116,0
0.528297397956928,-0.7019656456868618,0
-0.06965701705658284,-0.49708613888297676,0
0.21096168522258385,0.015170546631692509,0
0.6688828162026763,0.42491898846006654,0
0.06990930581948758,-0.7340753406659521,0
-0.33438296712158466,-0.03141209914305316,0
0.579533608357842,-0.6792645909965164,0
0.7099899981052907,-0.3202739594052109,0
0.7529467495798929,-0.7116327181442211,0
0.5502139624241399,-0.9280323904284778,0
0.3870867470603713,-1.1115682728124354,0
0.34568710539440095,0.6908092734467653,0
0.6824204899663693,1.0121523550293863,0
0.28239322921168064,-0.33582341571357494,0
0.18910801695697696,-0.08082751807542887,0
0.10123456203105213,-0.7404227564332464,0
0.10339338508252993,-0.06146164219059554,0
0.45585307692827837,-0.35674126026482905,0
0.6385355971011673,0.30692886835280114,0
-0.2654002518079305,0.18826680148392352,0
0.23051408047367214,0.016235065981985267,0
0.3008025880267995,-0.8784514317629296,0
0.47907637825235017,-0.22412727945891642,0
0.30601808279299625,-0.35941175066673686,0
0.23003764518129788,-0.5488736168604601,0
0.3381628943374271,-0.4583294793358919,0
0.7989145501420378,-0.41410588819657795,0
0.5286253356454936,0.43190343243150237,0
0.226861524102173,-0.5621330041759907,0
0.206810402043879,-0.8399275737146228,0
0.33550090171329067,-0.6078825236969466,0
0.6910738033642804,-0.35918640902188265,0
0.37548340854298945,0.9737683339573694,0
0.3314384202830518,-0.6471879587806798,0
0.653506332278388,-0.5001846415196649,0
0.5119485651481226,-0.4079136408318882,0
0.08021760547706423,-0.2113838991668592,0
0.16959964170553546,-0.3830151791359948,0
0.3401802874126809,0.5778400154355591,0
0.5498007620351268,-0.43157871143292864,0
0.5973382398956157,-0.20526088567810818,0
0.28163425710116724,-0.1027204110873834,0
0.6315369931439625,-0.4968633597484897,0
0.01429979954683128,1.9786268085316592,0
0.13491224572455537,-0.738444348371646,0
0.3594026324190505,-0.2720511491448714,0
0.30573484933509887,0.6476196253723702,0
0.2859063247307039,-0.22302095543562947,0
0.4680873609814424,-0.4432576842414299,0
0.2569789253678494,0.855646885518026,0
-0.438838518835099,0.1846452361332389,0
0.3955457869070539,0.08994128017184834,0
0.2506083030879808,-0.24080878810527295,0
0.25616844000470607,1.6511180947010136,0
0.5501422946135307,-0.2232710918988782,0
0.44703618068564605,2.7834500100844624,0
0.16589136310694888,-0.21945379865747222,0
0.2722675150342596,0.2132911324660633,0
0.5222349326207977,-0.8485577558703434,0
-0.048054386980237306,0.007864820675025287,0
0.16039649526799082,-0.3213888401579745,0
0.3770928145039735,-0.5413797937119916,0
0.1503019392231129,-0.464790242043191,0
0.1853147557669052,-0.2626492886075328,0
0.19959734825293274,-0.2960158528179756,0
0.23193383976044485,-0.2642497307602035,0
0.07613657133475263,-0.7118612345952371,0
0.4554230145118003,-0.9075285181217324,0
0.3805981426884108,-0.052486998478885605,0
0.09744183607495828,0.28773099161722543,0
0.524602214428701,-0.7038968878356537,0
0.40922749752849796,-0.07094819933804637,0
0.27651811768825957,0.39525658360684673,0
0.6117226001587139,-0.5242542749863798,0
-0.14371716899884157,-1.3450238950161004,0
0.27389379097072536,-0.41465117191444445,0
0.061328165869909544,-0.4271915059253148,0
0.24971550465640568,-0.2527875711796415,0
-0.09216227807740798,0.05444708732754677,0
0.13111979273652888,0.13532280467266306,0
0.2957641063184238,-0.3958687945684704,0
0.6016248979525827,-0.40939145100983887,0
-0.0801422294003454,7.472534168225425,0
0.22809570453787822,-0.10828963535109973,0
0.3116759896787351,0.5843715131364071,0
0.45350720827099916,-0.6978409542382245,0
0.35628260398840544,0.5916216019553746,0
0.5054273300718732,-0.5076760665617697,0
0.007796931160316594,0.7786102567341127,0
-0.41262895806097627,2.7159104071586224,0
0.16916243044535534,0.5984446501466465,0
0.06511876695629688,-0.17486214327539332,0
0.5729274187208139,-0.8146118473384388,0
-0.02938462651780479,0.0662675701878628,0
0.12449939687184806,-0.3815063905178833,0
0.6248429814500971,-0.7560078048753012,0
0.1628635942110942,0.1495838009467015,0
0.4521276215939209,-0.4143891067004013,0
-0.5640438257843376,-0.009082092819696453,0
-7.89807362963447,-1.787441205151498,1
0.7150739091379121,-0.09738256997964492,0
0.20484593479980315,-0.303031841810614,0
0.16489619673931416,-0.7979141622527777,0
0.004569312307347506,-0.41540222368650426,0
0.2521644626065014,-0.05418075600927065,0
-0.3278318660133835,0.18558438941635455,0
-0.17801330082074665,-0.18324871922156521,0
0.5385883889851049,0.9147373210434975,0
-0.21406979210958282,-0.2869167823856225,0
0.5311999633052452,0.029901951417451795,0
0.4777181373846343,-0.8136946552821414,0
0.31075606851625515,-0.061470593396498456,0
0.31098778980200414,-0.20629215539072074,0
0.6139959363763079,0.28261457537855406,0
0.4844140454758852,-0.4430048948304275,0
-0.12991899315407662,-1.1813271821465765,0
0.7696001704000164,-0.5052212660037492,0
0.45839129139938595,-0.2898311261152236,0
0.1525853494639865,2.8636526452323996,0
0.3878483298307003,-0.8660258358926052,0
0.13393758608898132,-0.8889351110266217,0
0.4776779512341949,0.7137854449503925,0
0.3292978251766588,0.9079926433688941,0
0.11991425595639389,1.040439753226081,0
0.3007138186435205,-0.9513215866567103,0
0.5272816730455728,-0.7210551301874879,0
0.13858484727912837,-0.5922126508268204,0
-0.09244470792045183,-0.051553251458852103,0
-0.1863221797092016,-0.16225531731167211,0
0.2625248827983555,0.27633071816525523,0
0.18382040130647437,-0.8441213620200864,0
0.13403135321045706,-0.15300939213648154,0
0.3406359767184191,-0.27607339753804044,0
0.8442455935491197,-0.16014112203664954,0
0.2092393503968273,-0.5444052900221118,0
0.4720847633483471,-0.337145844218809,0
0.5434584673647184,-0.8447136053389869,0
-0.9753297768294709,0.9423780150531211,0
-0.17701067064408926,0.13129655431351236,0
0.04753185010844798,0.3734274348920067,0
0.5182382477760554,-0.5751751784617358,0
0.20526721171543474,0.8333351592146383,0
0.6174988407028433,-0.7133783131466744,0
0.24424581693387337,-0.2005965775186769,0
0.08280006140305607,-0.18318975286087275,0
0.5234314839304335,0.09868276750041606,0
0.3935119729397336,-0.7530130486239026,0
0.026614195966993173,-1.2699169588080181,0
0.4598718028068686,-1.2610154751442815,0
0.4436179462807117,-0.45413397264333744,0
0.21698635503350827,-0.33346920839221544,0
0.6715766605128997,-0.517008744733391,0
0.3308665119574162,-0.3064383405537837,0
-0.16062604307268397,1.8216915444839152,0
0.5201136243937923,-0.22123228165625153,0
0.26350652474479813,0.1025996610463508,0
0.16168238658920708,0.13336467893775458,0
0.14207304493678663,-0.283625573031794,0
0.049512239003352325,-0.12499800469912807,0
0.030146558694932997,0.7493836398508035,0
0.9083201391711151,-0.6775976672957259,0
-0.028610512400712922,0.140109064432214,0
0.2667084507039963,-0.3212656221769116,0
0.4272633216316544,-0.6481077268564287,0
0.5301585751137645,-0.9084577206078791,0
0.0746387748430218,0.05398853583630855,0
-0.06570297992447303,-0.6696092771472602,0
-0.04857266277647999,1.063579116875934,0
0.4940834377051887,-0.8262537573388674,0
-0.02500754984825497,2.5183923549314473,0
0.7186671341943351,-0.030960475495937872,0
0.5205549514178136,0.06254535181388615,0
0.17459767024697806,-0.28717927012356353,0
0.47871609717358565,-0.5666536208908112,0
-0.020132938455925325,-1.1396062460446237,0
1.0195838927791383,-0.0653592108593941,0
-0.04322420924301541,1.0550247098995602,0
0.5184383878850548,0.3752425880960035,0
0.23498163341225142,-0.44022608703815874,0
-0.18324014296868638,-1.013782702057426,0
0.7354694484196318,-0.5605729718229071,0
0.4773709533935918,0.057191567235770166,0
0.35460282127223697,-0.38083736643582805,0
0.4400936911914432,-0.5369145149565145,0
0.6971139345815434,0.34813304755723096,0
0.398769377577618,-0.34740233323662995,0
-0.005856409307891353,0.7002850444776125,0
0.2764817338710557,-0.15370196059977576,0
0.16178875326535855,0.04991242716053663,0
0.085183226735649,-0.7395487494470099,0
0.016156761746458102,-0.8230682551094595,0
0.6757530065710204,-0.10837555765058075,0
0.20479083647665566,6.11975911340666,0
-0.12390199749442392,-0.121108830576011,0
0.07884392166321995,-0.18447990005212928,0
0.7859553224628454,-0.46448464423613345,0
0.3232009546239586,-1.3936791789039034,0
0.15883644879225167,-0.29718665468507754,0
0.13521851763016735,-0.017386747335749814,0
0.6661415648434089,0.18556350541048844,0
0.13850157396829993,0.5181997585315686,0
0.46134878775641724,0.014676812104635574,0
0.2347099438258731,-0.4415055815821193,0
0.3940386790314243,-0.6517876149744989,0
0.18665826715399472,0.20253963210255843,0
0.16167194858643158,-0.3143038640571813,0
0.25310932292257404,1.6011054362317287,0
0.10344678376759024,-0.3207534412416244,0
-0.008277836583347208,-0.12298633150706538,0
0.05189605933040366,-0.1325243473997811,0
0.38814437955121217,-0.9110615247932697,0
0.0867932599425237,0.27768465641650336,0
0.550127522868032,-0.4579528059068432,0
0.49637715315110525,-0.6871577685884107,0
-0.11184541168411326,-0.1370119778288005,0
0.29296028339102637,-0.633993818579681,0
0.16778449694439732,0.06685918878161866,0
0.1421217964250332,-0.16498681712727672,0
0.0750105088248674,0.17129227884212953,0
0.27877790434771593,-0.8850752311369704,0
0.6805128583054461,-0.3228280703117095,0
0.2511188107345631,-0.6890271268436521,0
0.34740862370839426,-0.18570282371719363,0
-0.059315052022382346,-0.6669581494832919,0
0.4510181749650729,1.5935895425913187,0
0.14718380450517254,0.4610509353472391,0
0.22624236899145933,-0.06589407416791489,0
0.4872463738014839,-0.46940640257096433,0
0.3171607453227779,-0.43108820645892526,0
0.36333628836041837,-0.38404942941615045,0
0.31193386705861226,-0.9790269788684798,0
-0.29302107381480347,-0.2568612149411317,0
0.18510833304114674,-0.4128983769068485,0
0.39598903713444134,-0.7840685795945588,0
0.3187902358274007,-0.8190352882173692,0
0.48811992372929275,-0.5839168557431671,0
0.09758359364305985,-0.2418369368375371,0
0.35800657874799485,-0.48873792922227094,0
0.21486586507799305,0.2498773416031224,0
0.11456344189115754,1.0252551989037801,0
0.4756867825136542,-0.7741750536662483,0
0.7135354568544608,-0.15819792470421049,0
0.2969053629170716,-0.9309628147123716,0
0.3346657153721005,0.31784284449089634,0
0.321767430596674,0.110321381409533,0
0.3291949564557188,-0.5505760265422514,0
0.4675182123145218,0.30505185700382076,0
0.03914591391030614,-0.7496123542867883,0
0.04263201884058548,-0.20692633766261428,0
0.36106117138567123,-0.28995471788230603,0
0.38397472900405527,-0.9086166923271652,0
0.07052840871465789,0.07923632376996019,0
-0.07800946394482813,-0.049477088249806137,0
0.3410941995281019,-0.7429093421191483,0
0.2946914818925429,-0.26813821824733475,0
0.5302215555717602,0.03953096125722014,0
0.13384744934937182,0.3133034675987828,0
0.38113383655116867,-0.661451870415689,0
0.42246898264652016,0.760447543292546,0
0.35241019157657616,0.7188287074073629,0
0.09040867931183982,0.8531726414773825,0
0.23317638790644424,0.4924222318090004,0
0.06308715885267205,0.6201258512625982,0
0.22952447721048458,-0.37443665657711656,0
0.6450451005601485,-0.7962876717713873,0
0.24454986134742965,0.9203474784755047,0
0.1537858246727822,1.5333021028030336,0
0.015671023132611397,-0.4501994814964895,0
0.5169322645597575,0.24598649488529292,0
0.22980569433882186,0.5695561483241003,0
0.1541776384545331,0.5938788138173501,0
-24.96035252457473,0.5152840398503861,1
0.6141300299512407,-0.16291439544177078,0
0.6615710569153312,0.5373081419239624,0
0.42437916761381783,-0.5723766862634093,0
0.05687831978981344,-0.5165984821323818,0
-8.792468040922538,1.4439697433486416,1
0.15448803930757418,-0.38740236842329673,0
1.0062371078395222,0.01484155298778988,0
0.24900762470954577,1.6121414604364548,0
0.31757966878026683,-0.577039343467266,0
0.3735305991110009,-0.5389518389259139,0
0.5458610046003761,-0.7476824207949196,0
-0.053008334025752786,4.500954550060408,0
0.46295117281876436,0.3828563736278226,0
0.10645499616453022,-1.2502042343499606,0
0.3833468788973672,1.4099646195919469,0
0.45940673945790195,-1.0150423215177873,0
-0.20264126286507567,-0.5317392983998257,0
0.639592656777035,0.15709627207534207,0
0.35013963278316834,-0.6872130564862649,0
0.2214428988925624,0.0020686184536128343,0
0.4353415025377166,0.021346312253239637,0
0.49108867606030493,-0.15258480660547574,0
0.3962237444450919,-0.30913882034068724,0
-0.2606797977277706,-0.4691963334537977,0
0.5260849395316166,-0.02421550075107355,0
0.34763725277667834,-0.23996764490359987,0
0.2417326823028009,-0.7698355994404488,0
0.5234101548765728,-0.7131061805179053,0
-0.5327747861666124,-0.5086232317397723,0
-0.3099395065073233,0.7131143838805791,0
0.3029868954635505,-0.38888473738672086,0
0.30750336594267014,-0.4238877947774609,0
0.4299211242599072,-0.010180378339466232,0
0.38048569133244076,-0.04470853005295335,0
0.11787220863644939,-0.22167500424616254,0
0.4129444742704445,-0.5803391080468764,0
0.3696955027213723,-0.4839176365937967,0
0.5283776502485901,-1.8267403350185198,0
0.27858406914152783,-0.8944086880898595,0
-0.10340453281174174,0.22757198414022442,0
0.11446703580821284,-0.42785953400298654,0
0.001354688790044356,-0.3660470571037382,0
-7.441157663655288,-1.512610778594216,1
-4.116085600507881,-1.0011048943861056,1
0.14724617993365133,1.0391829127445804,0
0.440948757009639,-0.5641722683197005,0
0.3569230483083943,-0.4001434893014236,0
0.23444410688140643,-0.16946920915706348,0
0.7230291543860415,-0.4029430404303345,0
0.3589788554828085,0.5188851041485142,0
0.19418104634596392,-0.03837976788957254,0
-7.252016200709467,-0.7392151668659909,1
0.052457621052441325,-0.30505647488386584,0
0.05528223842960539,0.1892053610039501,0
0.3694706671548696,-0.5770638780689501,0
0.22145330083178422,0.02292080759785793,0
0.1686124357879574,0.16982485767465688,0
-0.005354343479524869,-0.11835953355896776,0
0.13078507178671311,-0.1284361210907358,0
0.351555144515336,-0.7175555706206643,0
0.4668077789984947,-0.5943544507779563,0
0.17701666194487403,0.07877603503856169,0
0.3568611860768086,2.1237924775483887,0
-0.030041587337807395,0.06399255874362236,0
0.2634155279148917,-0.186562792091381,0
0.7799721722461043,1.3002851994196853,0
